title,adult,genre,id,language,plot,release_date,imdb_score,imdb_id,cast,directors,movie_duration
Chudail Story,False,"Horror, Thriller",407825,hi,A seductive witch kills men by casting a spell on them. A bunch of friends are trapped in a haunted house with mysterious lady. Is she the Chudail?,2016-05-13,4.5,tt5914630,"['Rajneesh Kaushal', 'Surya Lakkoju']",['Surya Lakkoju'],1h 40m
Buddha in a Traffic Jam,False,"Thriller, Crime",394034,hi,"Vikram is a happy-go-lucky management student from a top Business School of India. He becomes an overnight sensation after a successful internet campaign against the radical fundamentalism of moral policing in India. This prompts his university teacher - Professor Ranjan Batki, to throw him a challenge for yet another internet campaign that would help raise money via a non-profit Pottery Club for poor people living in Maoists areas of India. Little does Vikram know that he is about to become a part of a plot that would risk his life and the nation. He gets entangled between two corrupt facets of India - Socialism and Capitalism, both of which are deeply rooted in India. It's a story inspired from true life incidents of Underbelly India.",2016-05-13,7.2,tt1890363,"['Vivek Agnihotri', 'Rohit Malhotra']",['Vivek Agnihotri'],1h 54m
Azhar,False,Drama,391778,hi,"The famous and idolized Indian cricketer Mohammad Azharuddin, known as Azhar, faces in court those who accuse him of match-fixing in exchange for large sums of money during the national team's tour of South Africa.",2016-05-13,5.828,tt4906984,"['Rajat Arora', 'Aditi Mediratta']","[""Anthony D'Souza""]",2h 10m
Raman Raghav 2.0,False,"Thriller, Crime",393562,hi,A corrupt cop and a serial killer obsessed with a psychopath from the '60s get caught up in a ruthless cat-and-mouse game.,2016-06-24,7.1,tt5662932,"['Vasan Bala', 'Anurag Kashyap']",['Anurag Kashyap'],2h 13m
Satyavati: And We Call This Love,False,Crime,511340,hi,"""When you are shunned and looked down upon for non-conformance, there is nowhere to go. When your protector has become the threat, there is nowhere to go.When the crime gets legitimized in the garb of tradition, there is nowhere to go"" Satyavati- and we call this love is a story that takes place in today's times where tenderness & innocence come under attack and all that remain is a scar. And nowhere to go.",2016-05-18,3.8,tt5338620,"['Abhishek Chatterjee', 'Mark Tyler Rénfro']",['Deepthi Tadnaki'],
Badman,False,"Comedy, Drama",407347,hi,"A mad, comic caper where the legendary Bad Man Gulshan Grover relaunches himself in the film industry, but this time as a hero! With celebrity cameos, hilarious delusional situations with the ‘young hero’ Gulshan Grover, Bad Man explores the funny side of Bollywood.",2016-05-18,3.5,tt5912310,"['Anuvab Pal', 'Soumik Sen']",['Soumik Sen'],
Sarbjit,False,Drama,393421,hi,"Sarbjit accidentally crosses the Indo-Pak border in a drunken state and gets arrested by the Pakistani army who falsely accuse him to be an Indian spy. His sister, Dalbir, fights to get justice for her brother and prove his innocence. Based on true events.",2016-05-20,7.7,tt5120640,"['Utkarshini Vashishtha', 'Rajesh Beri', 'Gaurav Gupta']",['Omung Kumar'],2h 11m
Fredrick,False,"Action, Thriller",501691,hi,"19 years ago, a 16-year-old boy faces the torment of his father due to his unusual bonding with another boy of his age. This leads to some unfortunate consequences and one realizes them as the story moves 19 years later, when an anonymous human trafficker Fredrick creates havoc in Mussoorie. Vikram, a suspended cop and his wife Amrita land in Mussoorie - only to be caught in this nexus, when Vikram's sister goes missing. But all this doesn't seem as simple as it just to read: Who's Fredrick, how will Vikram find him out and save everyone, how will he find his sister and what ends this journey filled with thrills, fights, and battles, forms the crux of this psychological thriller.",2016-05-27,7.0,tt5760490,['Rajesh Butalia'],['Rajesh Butalia'],2h 9m
Veerappan,False,"Action, Crime",399459,hi,"The journey of the world's most notorious sandalwood and ivory smuggler, Veerappan who was finally captured on October 18, 2004.",2016-05-27,5.9,tt5632164,"['Jai Priyadarshi', 'R.D. Tailang']",['Ram Gopal Varma'],2h 5m
Phobia,False,"Drama, Mystery, Thriller",399068,hi,"A talented artist tries to curb her phobia of being in public places, only to be convinced that a malevolent spirit is haunting her.",2016-05-27,6.9,tt5743656,"['Pavan Kirpalani', 'Arun Sukumar', 'Pooja Ladha Surti']",['Pavan Kirpalani'],1h 52m
Waiting,False,"Comedy, Drama",372689,hi,"While visiting his comatose wife in the hospital, a serene old professor befriends a vibrant young woman whose husband has also fallen into a coma.",2016-05-27,7.077,tt4818930,"['Atika Chohan', 'Anu Menon', 'James Ruzicka']",['Anu Menon'],1h 32m
Chidiya,False,"Adventure, Drama, Family",443407,hi,"Three restless cousins search for a way to achieve their dream of playing badminton in a little Indian town, overcoming obstacles such like the lack of a play area, the necessary equipment, having to go to work all day and dealing with a single mother and stuck-up neighbors.",2016-05-28,0.0,tt4826742,"['Mehran Amrohi', 'Amitabh Verma', 'Ganesh Pandit']",['Mehran Amrohi'],
Untold Unheard Story,False,"Musical, Short",1035980,hi,"A 'queer' guy is banned from using the elevator (the ease of life) hence he has to take a long scary stairway (a struggle-full journey) to reach his destination. On each floor, he faces a new challenge and discovers a new experience. Are these experiences enough for him to be 'proud' of his 'identity' and to motivate him to raise the voice against the discrimination and violence against the LGBTH community?",2016-05-29,0.0,tt5749014,['Nakshatra Bagwe'],['Nakshatra Bagwe'],
The Virgins,False,"Comedy, Drama",873338,hi,"The Virgins is a Hindi short film directed by Sandeep A. Varma starring Divyendu Sharma, Pia Bajpai and Akshay Oberoi. It is a hilarious take on the (non)issue of virginity in current India.",2016-05-30,0.0,tt5897230,"['Jaichelle Barretto', 'Sandeep A. Varma']",['Sandeep A. Varma'],
Project Marathwada,False,Drama,692851,hi,"The son of a poor farmer, Tukaram, commits suicide, which leaves the family shattered. When his pleas fall on deaf ears, he comes to Mumbai in the hope of getting justice and help from the government.",2016-06-03,0.0,tt5714802,['Bhavin Wadia'],['Bhavin Wadia'],
Shaukeen Kaminay,False,"Comedy, Drama",500063,hi,The story deals with the question that why virginity is a privilege for men and justification for a woman.,2016-06-03,7.0,tt5478254,['Brajesh Pandey'],['Anil Chorasiya'],
Housefull 3,False,"Comedy, Romance",391779,hi,"A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.",2016-06-03,5.142,tt4559046,"['K. Subhash', 'Farhad Samji', 'Sajid']","['Sajid', 'Farhad Samji']",2h 20m
Madaari,False,"Thriller, Drama",397365,hi,"A common man kidnaps the son of the Home Minister of India to get answers about the loss of his own son, caused by the illegal acts committed by corrupt government officials.",2016-06-10,7.312,tt5713232,"['Shailja Kejriwal', 'Ritesh Shah']",['Nishikant Kamat'],2h 13m
Do Lafzon Ki Kahani,False,"Drama, Romance, Action",391766,hi,Centered on ex-mixed martial arts artist Sooraj and sculptor artist Jenny. Their fate intertwines when their past are revealed in their blooming relationship.,2016-06-10,6.955,tt4857886,['Girish Dhamija'],['Deepak Tijori'],2h 8m
Te3n,False,"Mystery, Thriller, Crime",377213,hi,"A grandfather, police officer and a priest join hands to investigate and find a missing child.",2016-06-10,6.943,tt4814290,"['Bijesh Jayarajan', 'Geun-seop Jeong', 'Suresh Nair']",['Ribhu Dasgupta'],2h 16m
Bhouri,False,Drama,458363,hi,"A tragic love story of Bhouri, a 23-year old who is married to a 55-year old, the film highlights the exploitation of women in male dominated society.",2016-06-17,7.4,tt5978194,"['Kushal Ved Bakshi', 'Jasbir Bhaati', 'Jasbir R Bhati']","['Jasbir Bhaati', 'Jasbir R Bhati']",2h 20m
Udta Punjab,False,"Crime, Drama",398535,hi,"Drug abuse and the darker side of Punjab rear their heads in the intense, interwoven tales of a policeman, a doctor, a migrant worker, and a rockstar.",2016-06-17,7.2,tt4434004,"['Sudip Sharma', 'Abhishek Chaubey']",['Abhishek Chaubey'],2h 28m
Raaz Reboot,False,Horror,363335,hi,"Newly-weds Rehaan and Shaina move to Romania after the former is offered a job. When Shaina senses paranormal activity around her, she learns that her husband is harbouring a secret from her.",2016-06-17,4.1,tt5639388,"['Vikram Bhatt', 'Girish Dhamija']",['Vikram Bhatt'],2h 8m
Kriti,False,Thriller,499391,hi,"Sapan has fallen in love... again! And this time, it's a beautiful girl called ""Kriti"". But is his love real? Probably Dr. Kalpana, a psychiatrist, can help him figure that out. Can she?",2016-06-22,6.4,tt5830220,['Shirish Kunder'],['Shirish Kunder'],
Hai Apna Dil Toh Awara,False,Comedy,403849,hi,"Hai Apna Dil Toh Awara is a slice of life in the lives of three couples who have their own point of views about life and when their thoughts collide, it's a Bull vs Matador fight to the finish for them.",2016-06-24,0.0,tt5752458,['Monjoy Joy Mukerji'],['Monjoy Joy Mukerji'],
A Scandall,False,Thriller,403848,hi,"Kuhu, a 9 year old girl, drowns in a lake in Nainital. Soon after, her father, Manav falls off a cliff but lives on to lead a strange life of hallucinations and complete metamorphosis. Manav now sees his dead daughter. When Vidhu, a film school pass out, hears this story from his girlfriend Koya, he finds it interesting enough to turn it into a film. A small crew of four set out for Nainital, hoping to film paranormal activities going around Kuhu's family. Very little they know that their exploits will lead them into a quagmire of incest, sex and an unsolved murder mystery.",2016-06-24,3.2,tt5780570,['Ishaan Trivedi'],['Ishaan Trivedi'],1h 52m
7 Hours to Go,False,"Crime, Action, Thriller",403845,hi,"Arjun (Shiv Pandit) come to Mumbai to visit his fiancee Maya. He reaches the City court to meet her and is taken aback when he is not able to find her anywhere. He begins to search for Maya and in an unexpected turn witnesses an unlikely murder. Frantic and exasperated, he is left with no choice but take passerby's as hostages before he is framed as the killer. The cops try to tackle the situation and within no time realize that Arjun is no ordinary hostage-taker and it seems next to impossible to apprehend him. Now, with nothing to lose, Arjun lays down his terms: ""I have 7 hostages! And I am giving the Police 7 hours to find out the killer...! I need progress every 60 minutes or one hostage dies every hour!!"" The clock ticks and the investigation begins.",2016-06-24,4.4,tt4365060,['Saurabh Varma'],['Saurabh Varma'],
Dil Toh Deewana Hai,False,"Romance, Drama",403788,hi,"Raja(Haider Khan) is a guy who has always remained a 'good friend' to most of the girls, that is if they have not already beaten him up! He has always been shy, never to open his heart out. Raja meets the girl of his dreams Anamika(Sada) in tube in Malaysia. She is a spoilt, arrogant daughter of a billionaire in Malaysia. As days pass, Raja gets more and more hooked on to her and expresses his feelings to her. This is when his life takes a different turn and he is left on the thresholds of life.",2016-06-24,7.0,tt5784778,"['Zeenat Aman', 'Raj Babbar', 'Meenu Bhardwaj']",['Raja Bundela'],
Junooniyat,False,"Drama, Romance",403403,hi,"Captain Jahan Bakshi rescues a Punjabi girl, Suhani. This starts a friendship that evolves into a passionate love affair.",2016-06-24,4.4,tt3840534,"['Vivek Agnihotri', 'Priti Singh']",['Vivek Agnihotri'],2h 35m
Rough Book,False,Drama,328628,hi,"Rough Book is a hard look at the education system in contemporary India. Though one of the finest systems in the world, the lacunae in the system have created issues. The story is told to us through the eyes of a teacher, Santoshi Kumari, who rallies through a divorce with a corrupt income tax officer to become a teacher of Physics in a school. Her pupils are in the D division - 'D' sarcastically referred to as Duffers by both the students and other teachers. How Santoshi rebels against the system to fight for her students, forms the bulk of the simply told, yet completely thought provoking film. The rebellion of the teacher and her students are internalised to make their point.",2016-06-24,6.8,tt4358344,"['Sanjay Chauhan', 'Ananth Mahadevan']",['Ananth Mahadevan'],1h 40m
Shorgul,False,Drama,403789,hi,"Based on the innocent friendship between a Hindu boy Raghu and a Muslim girl which rapidly escalates into a political minefield, causing unrest and chaos in Uttar Pradesh.",2016-07-01,4.9,tt5752374,"['Khalid Azmi', 'Raj Verma', 'Shashie Vermaa']","['Pranav Singh', 'Jitendra Tiwari']",2h 12m
Kerry on Kutton,False,Drama,403409,hi,"Four teenage lives undergoing a distorted upbringing intertwine in India's small town Ballia also known as the city of REBELS; eventually leading these teenagers into the dark zone of wannabe criminals. Kerry- whose only ambition in life is to break his virginity. Kadambari- who would rather love to die than join his family legacy of a Musical Wedding Band Party and aspires to become a millionaire by mating dogs just like his Rajesh Uncle, all he has to do is steal a high breed puppy from Bade Babu and cross the border to reach Rajesh Uncle .Suraj- who wants to gift a touch phone to his love Jyoti but is unable to because of his miser father, who is a Government school teacher and cleverly manipulates him to give him no pocket money. Jyoti- who uses her beauty as a tool to blackmail her lovers to achieve her materialistic demands.",2016-07-01,6.5,tt5068892,"['Himanshu Onkar Tripathi', 'Ashok Yadav']",['Ashok Yadav'],
